star_id,cluster,star_id_base,subtipo_rrlyrae
OGLEIII_OGLE-BLG-RRLYR-01428,1,OGLE-BLG-RRLYR-01428,RRab
OGLEIII_OGLE-BLG-RRLYR-01429,1,OGLE-BLG-RRLYR-01429,RRab
OGLEIII_OGLE-BLG-RRLYR-01434,4,OGLE-BLG-RRLYR-01434,RRab
OGLEIII_OGLE-BLG-RRLYR-01435,1,OGLE-BLG-RRLYR-01435,RRab
OGLEIII_OGLE-BLG-RRLYR-01436,2,OGLE-BLG-RRLYR-01436,RRc
OGLEIII_OGLE-BLG-RRLYR-01439,2,OGLE-BLG-RRLYR-01439,RRc
OGLEIII_OGLE-BLG-RRLYR-01440,1,OGLE-BLG-RRLYR-01440,RRab
OGLEIII_OGLE-BLG-RRLYR-01445,1,OGLE-BLG-RRLYR-01445,RRab
OGLEIII_OGLE-BLG-RRLYR-01453,2,OGLE-BLG-RRLYR-01453,RRc
OGLEIII_OGLE-BLG-RRLYR-01458,4,OGLE-BLG-RRLYR-01458,RRab
OGLEIII_OGLE-BLG-RRLYR-01460,4,OGLE-BLG-RRLYR-01460,RRab
OGLEIII_OGLE-BLG-RRLYR-01463,4,OGLE-BLG-RRLYR-01463,RRab
OGLEIII_OGLE-BLG-RRLYR-01474,2,OGLE-BLG-RRLYR-01474,RRc
OGLEIII_OGLE-BLG-RRLYR-01481,6,OGLE-BLG-RRLYR-01481,RRc
OGLEIII_OGLE-BLG-RRLYR-01482,6,OGLE-BLG-RRLYR-01482,RRc
OGLEIII_OGLE-BLG-RRLYR-01483,4,OGLE-BLG-RRLYR-01483,RRab
OGLEIII_OGLE-BLG-RRLYR-01489,6,OGLE-BLG-RRLYR-01489,RRc
OGLEIII_OGLE-BLG-RRLYR-01500,6,OGLE-BLG-RRLYR-01500,RRc
OGLEIII_OGLE-BLG-RRLYR-01507,4,OGLE-BLG-RRLYR-01507,RRab
OGLEIII_OGLE-BLG-RRLYR-01509,1,OGLE-BLG-RRLYR-01509,RRab
OGLEIII_OGLE-BLG-RRLYR-01512,1,OGLE-BLG-RRLYR-01512,RRab
OGLEIII_OGLE-BLG-RRLYR-01516,1,OGLE-BLG-RRLYR-01516,RRab
OGLEIII_OGLE-BLG-RRLYR-01519,2,OGLE-BLG-RRLYR-01519,RRc
OGLEIII_OGLE-BLG-RRLYR-01521,6,OGLE-BLG-RRLYR-01521,RRc
OGLEIII_OGLE-BLG-RRLYR-01522,1,OGLE-BLG-RRLYR-01522,RRab
OGLEIII_OGLE-BLG-RRLYR-01526,6,OGLE-BLG-RRLYR-01526,RRc
OGLEIII_OGLE-BLG-RRLYR-01531,6,OGLE-BLG-RRLYR-01531,RRc
OGLEIII_OGLE-BLG-RRLYR-01532,2,OGLE-BLG-RRLYR-01532,RRc
OGLEIII_OGLE-BLG-RRLYR-01534,1,OGLE-BLG-RRLYR-01534,RRab
OGLEIII_OGLE-BLG-RRLYR-01539,4,OGLE-BLG-RRLYR-01539,RRab
OGLEIII_OGLE-BLG-RRLYR-01540,3,OGLE-BLG-RRLYR-01540,RRab
OGLEIII_OGLE-BLG-RRLYR-01544,4,OGLE-BLG-RRLYR-01544,RRab
OGLEIII_OGLE-BLG-RRLYR-01545,4,OGLE-BLG-RRLYR-01545,RRab
OGLEIII_OGLE-BLG-RRLYR-01548,1,OGLE-BLG-RRLYR-01548,RRab
OGLEIII_OGLE-BLG-RRLYR-01552,1,OGLE-BLG-RRLYR-01552,RRab
OGLEIII_OGLE-BLG-RRLYR-01553,4,OGLE-BLG-RRLYR-01553,RRab
OGLEIII_OGLE-BLG-RRLYR-01555,4,OGLE-BLG-RRLYR-01555,RRab
OGLEIII_OGLE-BLG-RRLYR-01559,5,OGLE-BLG-RRLYR-01559,RRab
OGLEIII_OGLE-BLG-RRLYR-01560,6,OGLE-BLG-RRLYR-01560,RRc
OGLEIII_OGLE-BLG-RRLYR-01562,6,OGLE-BLG-RRLYR-01562,RRc
OGLEIII_OGLE-BLG-RRLYR-01563,4,OGLE-BLG-RRLYR-01563,RRab
OGLEIII_OGLE-BLG-RRLYR-01564,1,OGLE-BLG-RRLYR-01564,RRab
OGLEIII_OGLE-BLG-RRLYR-01565,1,OGLE-BLG-RRLYR-01565,RRab
OGLEIII_OGLE-BLG-RRLYR-01568,6,OGLE-BLG-RRLYR-01568,RRc
OGLEIII_OGLE-BLG-RRLYR-01573,5,OGLE-BLG-RRLYR-01573,RRab
OGLEIII_OGLE-BLG-RRLYR-01575,1,OGLE-BLG-RRLYR-01575,RRab
OGLEIII_OGLE-BLG-RRLYR-01578,2,OGLE-BLG-RRLYR-01578,RRc
OGLEIII_OGLE-BLG-RRLYR-01580,1,OGLE-BLG-RRLYR-01580,RRab
OGLEIII_OGLE-BLG-RRLYR-01584,4,OGLE-BLG-RRLYR-01584,RRab
OGLEIII_OGLE-BLG-RRLYR-01587,1,OGLE-BLG-RRLYR-01587,RRab
OGLEIII_OGLE-BLG-RRLYR-01589,1,OGLE-BLG-RRLYR-01589,RRab
OGLEIII_OGLE-BLG-RRLYR-01591,1,OGLE-BLG-RRLYR-01591,RRab
OGLEIII_OGLE-BLG-RRLYR-01592,6,OGLE-BLG-RRLYR-01592,RRc
OGLEIII_OGLE-BLG-RRLYR-01594,5,OGLE-BLG-RRLYR-01594,RRc
OGLEIII_OGLE-BLG-RRLYR-01595,2,OGLE-BLG-RRLYR-01595,RRab
OGLEIII_OGLE-BLG-RRLYR-01598,5,OGLE-BLG-RRLYR-01598,RRab
OGLEIII_OGLE-BLG-RRLYR-01599,1,OGLE-BLG-RRLYR-01599,RRab
OGLEIII_OGLE-BLG-RRLYR-01600,5,OGLE-BLG-RRLYR-01600,RRab
OGLEIII_OGLE-BLG-RRLYR-01603,4,OGLE-BLG-RRLYR-01603,RRab
OGLEIII_OGLE-BLG-RRLYR-01608,2,OGLE-BLG-RRLYR-01608,RRc
OGLEIII_OGLE-BLG-RRLYR-01611,1,OGLE-BLG-RRLYR-01611,RRab
OGLEIII_OGLE-BLG-RRLYR-01613,6,OGLE-BLG-RRLYR-01613,RRc
OGLEIII_OGLE-BLG-RRLYR-01614,2,OGLE-BLG-RRLYR-01614,RRab
OGLEIII_OGLE-BLG-RRLYR-01616,1,OGLE-BLG-RRLYR-01616,RRab
OGLEIII_OGLE-BLG-RRLYR-01617,5,OGLE-BLG-RRLYR-01617,RRab
OGLEIII_OGLE-BLG-RRLYR-01619,1,OGLE-BLG-RRLYR-01619,RRab
OGLEIII_OGLE-BLG-RRLYR-01620,5,OGLE-BLG-RRLYR-01620,RRab
OGLEIII_OGLE-BLG-RRLYR-01621,4,OGLE-BLG-RRLYR-01621,RRab
OGLEIII_OGLE-BLG-RRLYR-01624,4,OGLE-BLG-RRLYR-01624,RRab
OGLEIII_OGLE-BLG-RRLYR-01625,1,OGLE-BLG-RRLYR-01625,RRab
OGLEIII_OGLE-BLG-RRLYR-01626,6,OGLE-BLG-RRLYR-01626,RRc
OGLEIII_OGLE-BLG-RRLYR-01628,1,OGLE-BLG-RRLYR-01628,RRab
OGLEIII_OGLE-BLG-RRLYR-01629,2,OGLE-BLG-RRLYR-01629,RRc
OGLEIII_OGLE-BLG-RRLYR-01630,1,OGLE-BLG-RRLYR-01630,RRab
OGLEIII_OGLE-BLG-RRLYR-01633,1,OGLE-BLG-RRLYR-01633,RRab
OGLEIII_OGLE-BLG-RRLYR-01636,5,OGLE-BLG-RRLYR-01636,RRab
OGLEIII_OGLE-BLG-RRLYR-01639,5,OGLE-BLG-RRLYR-01639,RRab
OGLEIII_OGLE-BLG-RRLYR-01641,6,OGLE-BLG-RRLYR-01641,RRc
OGLEIII_OGLE-BLG-RRLYR-01643,3,OGLE-BLG-RRLYR-01643,RRab
OGLEIII_OGLE-BLG-RRLYR-01645,3,OGLE-BLG-RRLYR-01645,RRab
OGLEIII_OGLE-BLG-RRLYR-01646,5,OGLE-BLG-RRLYR-01646,RRab
OGLEIII_OGLE-BLG-RRLYR-01647,1,OGLE-BLG-RRLYR-01647,RRab
OGLEIII_OGLE-BLG-RRLYR-01650,4,OGLE-BLG-RRLYR-01650,RRab
OGLEIII_OGLE-BLG-RRLYR-01652,6,OGLE-BLG-RRLYR-01652,RRc
OGLEIII_OGLE-BLG-RRLYR-01654,2,OGLE-BLG-RRLYR-01654,RRc
OGLEIII_OGLE-BLG-RRLYR-01658,2,OGLE-BLG-RRLYR-01658,RRc
OGLEIII_OGLE-BLG-RRLYR-01660,1,OGLE-BLG-RRLYR-01660,RRab
OGLEIII_OGLE-BLG-RRLYR-01661,2,OGLE-BLG-RRLYR-01661,RRc
OGLEIII_OGLE-BLG-RRLYR-01662,1,OGLE-BLG-RRLYR-01662,RRab
OGLEIII_OGLE-BLG-RRLYR-01663,5,OGLE-BLG-RRLYR-01663,RRab
OGLEIII_OGLE-BLG-RRLYR-01664,5,OGLE-BLG-RRLYR-01664,RRab
OGLEIII_OGLE-BLG-RRLYR-01668,6,OGLE-BLG-RRLYR-01668,RRc
OGLEIII_OGLE-BLG-RRLYR-01670,2,OGLE-BLG-RRLYR-01670,RRc
OGLEIII_OGLE-BLG-RRLYR-01671,1,OGLE-BLG-RRLYR-01671,RRab
OGLEIII_OGLE-BLG-RRLYR-01673,2,OGLE-BLG-RRLYR-01673,RRc
OGLEIII_OGLE-BLG-RRLYR-01677,5,OGLE-BLG-RRLYR-01677,RRab
OGLEIII_OGLE-BLG-RRLYR-01678,6,OGLE-BLG-RRLYR-01678,RRc
OGLEIII_OGLE-BLG-RRLYR-01682,5,OGLE-BLG-RRLYR-01682,RRab
OGLEIII_OGLE-BLG-RRLYR-01684,2,OGLE-BLG-RRLYR-01684,RRc
OGLEIII_OGLE-BLG-RRLYR-01685,5,OGLE-BLG-RRLYR-01685,RRab
OGLEIII_OGLE-BLG-RRLYR-01689,1,OGLE-BLG-RRLYR-01689,RRab
OGLEIII_OGLE-BLG-RRLYR-01691,6,OGLE-BLG-RRLYR-01691,RRc
OGLEIII_OGLE-BLG-RRLYR-01692,1,OGLE-BLG-RRLYR-01692,RRab
OGLEIII_OGLE-BLG-RRLYR-01694,4,OGLE-BLG-RRLYR-01694,RRab
OGLEIII_OGLE-BLG-RRLYR-01695,1,OGLE-BLG-RRLYR-01695,RRab
OGLEIII_OGLE-BLG-RRLYR-01697,3,OGLE-BLG-RRLYR-01697,RRab
OGLEIII_OGLE-BLG-RRLYR-01698,4,OGLE-BLG-RRLYR-01698,RRab
OGLEIII_OGLE-BLG-RRLYR-01699,2,OGLE-BLG-RRLYR-01699,RRab
OGLEIII_OGLE-BLG-RRLYR-01706,5,OGLE-BLG-RRLYR-01706,RRab
OGLEIII_OGLE-BLG-RRLYR-01707,6,OGLE-BLG-RRLYR-01707,RRc
OGLEIII_OGLE-BLG-RRLYR-01708,4,OGLE-BLG-RRLYR-01708,RRab
OGLEIII_OGLE-BLG-RRLYR-01709,6,OGLE-BLG-RRLYR-01709,RRc
OGLEIII_OGLE-BLG-RRLYR-01710,1,OGLE-BLG-RRLYR-01710,RRab
OGLEIII_OGLE-BLG-RRLYR-01711,1,OGLE-BLG-RRLYR-01711,RRab
OGLEIII_OGLE-BLG-RRLYR-01712,6,OGLE-BLG-RRLYR-01712,RRc
OGLEIII_OGLE-BLG-RRLYR-01717,1,OGLE-BLG-RRLYR-01717,RRab
OGLEIII_OGLE-BLG-RRLYR-01718,1,OGLE-BLG-RRLYR-01718,RRab
OGLEIII_OGLE-BLG-RRLYR-01719,6,OGLE-BLG-RRLYR-01719,RRc
OGLEIII_OGLE-BLG-RRLYR-01721,4,OGLE-BLG-RRLYR-01721,RRab
OGLEIII_OGLE-BLG-RRLYR-01722,4,OGLE-BLG-RRLYR-01722,RRab
OGLEIII_OGLE-BLG-RRLYR-01723,1,OGLE-BLG-RRLYR-01723,RRab
OGLEIII_OGLE-BLG-RRLYR-01725,2,OGLE-BLG-RRLYR-01725,RRc
OGLEIII_OGLE-BLG-RRLYR-01726,1,OGLE-BLG-RRLYR-01726,RRab
OGLEIII_OGLE-BLG-RRLYR-01730,1,OGLE-BLG-RRLYR-01730,RRab
OGLEIII_OGLE-BLG-RRLYR-01731,4,OGLE-BLG-RRLYR-01731,RRab
OGLEIII_OGLE-BLG-RRLYR-01732,1,OGLE-BLG-RRLYR-01732,RRab
OGLEIII_OGLE-BLG-RRLYR-01733,6,OGLE-BLG-RRLYR-01733,RRc
OGLEIII_OGLE-BLG-RRLYR-01734,4,OGLE-BLG-RRLYR-01734,RRab
OGLEIII_OGLE-BLG-RRLYR-01736,4,OGLE-BLG-RRLYR-01736,RRab
OGLEIII_OGLE-BLG-RRLYR-01737,4,OGLE-BLG-RRLYR-01737,RRab
OGLEIII_OGLE-BLG-RRLYR-01738,6,OGLE-BLG-RRLYR-01738,RRc
OGLEIII_OGLE-BLG-RRLYR-01740,5,OGLE-BLG-RRLYR-01740,RRab
OGLEIII_OGLE-BLG-RRLYR-01742,6,OGLE-BLG-RRLYR-01742,RRc
OGLEIII_OGLE-BLG-RRLYR-01743,1,OGLE-BLG-RRLYR-01743,RRab
OGLEIII_OGLE-BLG-RRLYR-01744,6,OGLE-BLG-RRLYR-01744,RRc
OGLEIII_OGLE-BLG-RRLYR-01746,5,OGLE-BLG-RRLYR-01746,RRab
OGLEIII_OGLE-BLG-RRLYR-01747,4,OGLE-BLG-RRLYR-01747,RRab
OGLEIII_OGLE-BLG-RRLYR-01750,6,OGLE-BLG-RRLYR-01750,RRc
OGLEIII_OGLE-BLG-RRLYR-01754,5,OGLE-BLG-RRLYR-01754,RRab
OGLEIII_OGLE-BLG-RRLYR-01756,1,OGLE-BLG-RRLYR-01756,RRab
OGLEIII_OGLE-BLG-RRLYR-01762,2,OGLE-BLG-RRLYR-01762,RRc
OGLEIII_OGLE-BLG-RRLYR-01765,4,OGLE-BLG-RRLYR-01765,RRab
OGLEIII_OGLE-BLG-RRLYR-01769,4,OGLE-BLG-RRLYR-01769,RRab
OGLEIII_OGLE-BLG-RRLYR-01772,4,OGLE-BLG-RRLYR-01772,RRab
OGLEIII_OGLE-BLG-RRLYR-01773,1,OGLE-BLG-RRLYR-01773,RRab
OGLEIII_OGLE-BLG-RRLYR-01776,4,OGLE-BLG-RRLYR-01776,RRab
OGLEIII_OGLE-BLG-RRLYR-01778,6,OGLE-BLG-RRLYR-01778,RRc
OGLEIII_OGLE-BLG-RRLYR-01780,2,OGLE-BLG-RRLYR-01780,RRc
OGLEIII_OGLE-BLG-RRLYR-01781,6,OGLE-BLG-RRLYR-01781,RRc
OGLEIII_OGLE-BLG-RRLYR-01782,6,OGLE-BLG-RRLYR-01782,RRc
OGLEIII_OGLE-BLG-RRLYR-01786,1,OGLE-BLG-RRLYR-01786,RRab
OGLEIII_OGLE-BLG-RRLYR-01787,2,OGLE-BLG-RRLYR-01787,RRab
OGLEIII_OGLE-BLG-RRLYR-01788,5,OGLE-BLG-RRLYR-01788,RRab
OGLEIII_OGLE-BLG-RRLYR-01790,1,OGLE-BLG-RRLYR-01790,RRab
OGLEIII_OGLE-BLG-RRLYR-01791,4,OGLE-BLG-RRLYR-01791,RRab
OGLEIII_OGLE-BLG-RRLYR-01792,5,OGLE-BLG-RRLYR-01792,RRab
OGLEIII_OGLE-BLG-RRLYR-01794,1,OGLE-BLG-RRLYR-01794,RRab
OGLEIII_OGLE-BLG-RRLYR-01795,4,OGLE-BLG-RRLYR-01795,RRab
OGLEIII_OGLE-BLG-RRLYR-01797,1,OGLE-BLG-RRLYR-01797,RRab
OGLEIII_OGLE-BLG-RRLYR-01798,6,OGLE-BLG-RRLYR-01798,RRc
OGLEIII_OGLE-BLG-RRLYR-01799,4,OGLE-BLG-RRLYR-01799,RRab
OGLEIII_OGLE-BLG-RRLYR-01803,6,OGLE-BLG-RRLYR-01803,RRc
OGLEIII_OGLE-BLG-RRLYR-01804,4,OGLE-BLG-RRLYR-01804,RRab
OGLEIII_OGLE-BLG-RRLYR-01805,4,OGLE-BLG-RRLYR-01805,RRab
OGLEIII_OGLE-BLG-RRLYR-01806,4,OGLE-BLG-RRLYR-01806,RRab
OGLEIII_OGLE-BLG-RRLYR-01807,4,OGLE-BLG-RRLYR-01807,RRab
OGLEIII_OGLE-BLG-RRLYR-01808,2,OGLE-BLG-RRLYR-01808,RRc
OGLEIII_OGLE-BLG-RRLYR-01809,2,OGLE-BLG-RRLYR-01809,RRab
OGLEIII_OGLE-BLG-RRLYR-01810,2,OGLE-BLG-RRLYR-01810,RRab
OGLEIII_OGLE-BLG-RRLYR-01813,5,OGLE-BLG-RRLYR-01813,RRab
OGLEIII_OGLE-BLG-RRLYR-01816,5,OGLE-BLG-RRLYR-01816,RRab
OGLEIII_OGLE-BLG-RRLYR-01817,1,OGLE-BLG-RRLYR-01817,RRab
OGLEIII_OGLE-BLG-RRLYR-01818,6,OGLE-BLG-RRLYR-01818,RRc
OGLEIII_OGLE-BLG-RRLYR-01819,6,OGLE-BLG-RRLYR-01819,RRc
OGLEIII_OGLE-BLG-RRLYR-01822,4,OGLE-BLG-RRLYR-01822,RRab
OGLEIII_OGLE-BLG-RRLYR-01824,4,OGLE-BLG-RRLYR-01824,RRab
OGLEIII_OGLE-BLG-RRLYR-01828,6,OGLE-BLG-RRLYR-01828,RRc
OGLEIII_OGLE-BLG-RRLYR-01829,1,OGLE-BLG-RRLYR-01829,RRab
OGLEIII_OGLE-BLG-RRLYR-01830,3,OGLE-BLG-RRLYR-01830,RRab
OGLEIII_OGLE-BLG-RRLYR-01831,2,OGLE-BLG-RRLYR-01831,RRab
OGLEIII_OGLE-BLG-RRLYR-01832,5,OGLE-BLG-RRLYR-01832,RRab
OGLEIII_OGLE-BLG-RRLYR-01833,6,OGLE-BLG-RRLYR-01833,RRc
OGLEIII_OGLE-BLG-RRLYR-01834,6,OGLE-BLG-RRLYR-01834,RRc
OGLEIII_OGLE-BLG-RRLYR-01835,1,OGLE-BLG-RRLYR-01835,RRab
OGLEIII_OGLE-BLG-RRLYR-01839,1,OGLE-BLG-RRLYR-01839,RRab
OGLEIII_OGLE-BLG-RRLYR-01840,6,OGLE-BLG-RRLYR-01840,RRc
OGLEIII_OGLE-BLG-RRLYR-01841,4,OGLE-BLG-RRLYR-01841,RRab
OGLEIII_OGLE-BLG-RRLYR-01842,1,OGLE-BLG-RRLYR-01842,RRab
OGLEIII_OGLE-BLG-RRLYR-01843,1,OGLE-BLG-RRLYR-01843,RRab
OGLEIII_OGLE-BLG-RRLYR-01844,4,OGLE-BLG-RRLYR-01844,RRab
OGLEIII_OGLE-BLG-RRLYR-01845,2,OGLE-BLG-RRLYR-01845,RRc
OGLEIII_OGLE-BLG-RRLYR-01847,3,OGLE-BLG-RRLYR-01847,RRab
OGLEIII_OGLE-BLG-RRLYR-01848,1,OGLE-BLG-RRLYR-01848,RRab
OGLEIII_OGLE-BLG-RRLYR-01850,4,OGLE-BLG-RRLYR-01850,RRab
OGLEIII_OGLE-BLG-RRLYR-01851,1,OGLE-BLG-RRLYR-01851,RRab
OGLEIII_OGLE-BLG-RRLYR-01853,2,OGLE-BLG-RRLYR-01853,RRc
OGLEIII_OGLE-BLG-RRLYR-01856,5,OGLE-BLG-RRLYR-01856,RRab
OGLEIII_OGLE-BLG-RRLYR-01860,4,OGLE-BLG-RRLYR-01860,RRab
OGLEIII_OGLE-BLG-RRLYR-01862,1,OGLE-BLG-RRLYR-01862,RRab
OGLEIII_OGLE-BLG-RRLYR-01867,6,OGLE-BLG-RRLYR-01867,RRc
OGLEIII_OGLE-BLG-RRLYR-01868,2,OGLE-BLG-RRLYR-01868,RRc
OGLEIII_OGLE-BLG-RRLYR-01870,4,OGLE-BLG-RRLYR-01870,RRab
OGLEIII_OGLE-BLG-RRLYR-01871,1,OGLE-BLG-RRLYR-01871,RRab
OGLEIII_OGLE-BLG-RRLYR-01873,1,OGLE-BLG-RRLYR-01873,RRab
OGLEIII_OGLE-BLG-RRLYR-01874,4,OGLE-BLG-RRLYR-01874,RRab
OGLEIII_OGLE-BLG-RRLYR-01875,6,OGLE-BLG-RRLYR-01875,RRc
OGLEIII_OGLE-BLG-RRLYR-01876,2,OGLE-BLG-RRLYR-01876,RRc
OGLEIII_OGLE-BLG-RRLYR-01877,4,OGLE-BLG-RRLYR-01877,RRab
OGLEIII_OGLE-BLG-RRLYR-01878,4,OGLE-BLG-RRLYR-01878,RRab
OGLEIII_OGLE-BLG-RRLYR-01880,4,OGLE-BLG-RRLYR-01880,RRab
OGLEIII_OGLE-BLG-RRLYR-01883,6,OGLE-BLG-RRLYR-01883,RRc
OGLEIII_OGLE-BLG-RRLYR-01888,4,OGLE-BLG-RRLYR-01888,RRab
OGLEIII_OGLE-BLG-RRLYR-01896,4,OGLE-BLG-RRLYR-01896,RRab
OGLEIII_OGLE-BLG-RRLYR-01899,6,OGLE-BLG-RRLYR-01899,RRc
OGLEIII_OGLE-BLG-RRLYR-01902,2,OGLE-BLG-RRLYR-01902,RRc
OGLEIII_OGLE-BLG-RRLYR-01905,1,OGLE-BLG-RRLYR-01905,RRab
OGLEIII_OGLE-BLG-RRLYR-01908,4,OGLE-BLG-RRLYR-01908,RRab
OGLEIII_OGLE-BLG-RRLYR-01909,4,OGLE-BLG-RRLYR-01909,RRab
OGLEIII_OGLE-BLG-RRLYR-01910,4,OGLE-BLG-RRLYR-01910,RRab
OGLEIII_OGLE-BLG-RRLYR-01915,1,OGLE-BLG-RRLYR-01915,RRab
OGLEIII_OGLE-BLG-RRLYR-01916,1,OGLE-BLG-RRLYR-01916,RRab
OGLEIII_OGLE-BLG-RRLYR-01917,2,OGLE-BLG-RRLYR-01917,RRc
OGLEIII_OGLE-BLG-RRLYR-01918,1,OGLE-BLG-RRLYR-01918,RRab
OGLEIII_OGLE-BLG-RRLYR-01919,3,OGLE-BLG-RRLYR-01919,RRab
OGLEIII_OGLE-BLG-RRLYR-01921,4,OGLE-BLG-RRLYR-01921,RRab
OGLEIII_OGLE-BLG-RRLYR-01922,4,OGLE-BLG-RRLYR-01922,RRab
OGLEIII_OGLE-BLG-RRLYR-01924,4,OGLE-BLG-RRLYR-01924,RRab
OGLEIII_OGLE-BLG-RRLYR-01925,1,OGLE-BLG-RRLYR-01925,RRab
OGLEIII_OGLE-BLG-RRLYR-01926,6,OGLE-BLG-RRLYR-01926,RRc
OGLEIII_OGLE-BLG-RRLYR-01927,1,OGLE-BLG-RRLYR-01927,RRab
OGLEIII_OGLE-BLG-RRLYR-01928,6,OGLE-BLG-RRLYR-01928,RRc
OGLEIII_OGLE-BLG-RRLYR-01929,3,OGLE-BLG-RRLYR-01929,RRab
OGLEIII_OGLE-BLG-RRLYR-01930,2,OGLE-BLG-RRLYR-01930,RRc
OGLEIII_OGLE-BLG-RRLYR-01932,2,OGLE-BLG-RRLYR-01932,RRc
OGLEIII_OGLE-BLG-RRLYR-01933,1,OGLE-BLG-RRLYR-01933,RRab
OGLEIII_OGLE-BLG-RRLYR-01934,4,OGLE-BLG-RRLYR-01934,RRab
OGLEIII_OGLE-BLG-RRLYR-01935,6,OGLE-BLG-RRLYR-01935,RRc
OGLEIII_OGLE-BLG-RRLYR-01937,4,OGLE-BLG-RRLYR-01937,RRab
OGLEIII_OGLE-BLG-RRLYR-01938,4,OGLE-BLG-RRLYR-01938,RRab
OGLEIII_OGLE-BLG-RRLYR-01939,5,OGLE-BLG-RRLYR-01939,RRab
OGLEIII_OGLE-BLG-RRLYR-01940,1,OGLE-BLG-RRLYR-01940,RRab
OGLEIII_OGLE-BLG-RRLYR-01941,5,OGLE-BLG-RRLYR-01941,RRab
OGLEIII_OGLE-BLG-RRLYR-01942,1,OGLE-BLG-RRLYR-01942,RRab
OGLEIII_OGLE-BLG-RRLYR-01943,5,OGLE-BLG-RRLYR-01943,RRab
OGLEIII_OGLE-BLG-RRLYR-01944,6,OGLE-BLG-RRLYR-01944,RRc
OGLEIII_OGLE-BLG-RRLYR-01945,1,OGLE-BLG-RRLYR-01945,RRab
OGLEIII_OGLE-BLG-RRLYR-01948,3,OGLE-BLG-RRLYR-01948,RRab
OGLEIII_OGLE-BLG-RRLYR-01949,5,OGLE-BLG-RRLYR-01949,RRab
OGLEIII_OGLE-BLG-RRLYR-01951,1,OGLE-BLG-RRLYR-01951,RRab
OGLEIII_OGLE-BLG-RRLYR-01952,5,OGLE-BLG-RRLYR-01952,RRab
OGLEIII_OGLE-BLG-RRLYR-01953,4,OGLE-BLG-RRLYR-01953,RRab
OGLEIII_OGLE-BLG-RRLYR-01954,1,OGLE-BLG-RRLYR-01954,RRab
OGLEIII_OGLE-BLG-RRLYR-01955,6,OGLE-BLG-RRLYR-01955,RRc
OGLEIII_OGLE-BLG-RRLYR-01956,2,OGLE-BLG-RRLYR-01956,RRc
OGLEIII_OGLE-BLG-RRLYR-01959,5,OGLE-BLG-RRLYR-01959,RRab
OGLEIII_OGLE-BLG-RRLYR-01960,2,OGLE-BLG-RRLYR-01960,RRc
OGLEIII_OGLE-BLG-RRLYR-01961,1,OGLE-BLG-RRLYR-01961,RRab
OGLEIII_OGLE-BLG-RRLYR-01962,6,OGLE-BLG-RRLYR-01962,RRc
OGLEIII_OGLE-BLG-RRLYR-01963,6,OGLE-BLG-RRLYR-01963,RRc
OGLEIII_OGLE-BLG-RRLYR-01966,6,OGLE-BLG-RRLYR-01966,RRc
OGLEIII_OGLE-BLG-RRLYR-01968,1,OGLE-BLG-RRLYR-01968,RRab
OGLEIII_OGLE-BLG-RRLYR-01970,6,OGLE-BLG-RRLYR-01970,RRc
OGLEIII_OGLE-BLG-RRLYR-01971,5,OGLE-BLG-RRLYR-01971,RRab
OGLEIII_OGLE-BLG-RRLYR-01972,1,OGLE-BLG-RRLYR-01972,RRab
OGLEIII_OGLE-BLG-RRLYR-01977,6,OGLE-BLG-RRLYR-01977,RRc
OGLEIII_OGLE-BLG-RRLYR-01978,4,OGLE-BLG-RRLYR-01978,RRab
OGLEIII_OGLE-BLG-RRLYR-01979,1,OGLE-BLG-RRLYR-01979,RRab
OGLEIII_OGLE-BLG-RRLYR-01981,6,OGLE-BLG-RRLYR-01981,RRc
OGLEIII_OGLE-BLG-RRLYR-01982,3,OGLE-BLG-RRLYR-01982,RRab
OGLEIII_OGLE-BLG-RRLYR-01983,4,OGLE-BLG-RRLYR-01983,RRab
OGLEIII_OGLE-BLG-RRLYR-01987,2,OGLE-BLG-RRLYR-01987,RRc
OGLEIII_OGLE-BLG-RRLYR-01990,2,OGLE-BLG-RRLYR-01990,RRc
OGLEIII_OGLE-BLG-RRLYR-01994,4,OGLE-BLG-RRLYR-01994,RRab
OGLEIII_OGLE-BLG-RRLYR-01997,2,OGLE-BLG-RRLYR-01997,RRc
OGLEIII_OGLE-BLG-RRLYR-02003,5,OGLE-BLG-RRLYR-02003,RRab
OGLEIII_OGLE-BLG-RRLYR-02004,3,OGLE-BLG-RRLYR-02004,RRab
OGLEIII_OGLE-BLG-RRLYR-02005,5,OGLE-BLG-RRLYR-02005,RRab
OGLEIII_OGLE-BLG-RRLYR-02009,4,OGLE-BLG-RRLYR-02009,RRab
OGLEIII_OGLE-BLG-RRLYR-02015,5,OGLE-BLG-RRLYR-02015,RRab
OGLEIII_OGLE-BLG-RRLYR-02017,4,OGLE-BLG-RRLYR-02017,RRab
OGLEIII_OGLE-BLG-RRLYR-02018,3,OGLE-BLG-RRLYR-02018,RRd
OGLEIII_OGLE-BLG-RRLYR-02019,5,OGLE-BLG-RRLYR-02019,RRab
OGLEIII_OGLE-BLG-RRLYR-02022,5,OGLE-BLG-RRLYR-02022,RRab
OGLEIII_OGLE-BLG-RRLYR-02023,5,OGLE-BLG-RRLYR-02023,RRab
OGLEIII_OGLE-BLG-RRLYR-02026,4,OGLE-BLG-RRLYR-02026,RRab
